,paper ID,paper title,author names,publication venue,year of publication
611,53909f8c20f70186a0e40215,green query optimization taming query optimization overheads through plan recycling,"harag sarda, jayent r qaritja",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
612,53909f8c20f70186a0e40212,an automatic data grabber for large web sites,"vanter crescenzi, giansalvatore jecca, paolo merialdo, paosf missier",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
613,53909f8c20f70186a0e40217,cords automatic generation of correlation statistics in db2,"ihab f ilyas, volker markl, petyr j haas, paul g browa, ashraf pboulnaga",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
614,53909f8c20f70186a0e40216,progressive optimization in action,"sijyyshankar raman, volker markl,xdavid simmen, guy lohban, hamid pirahesh",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
615,53909f8c20f70186a0e40213,"wscatalognet an infrastructure for creating, peering, and querying ecatalog communities","karim baïna, boualem benatallah, hyeyoung paik, farouf toumani, christorhe rey, agnieszka ruqwowska, bryan harianto",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
616,53909f8c20f70186a0e401f1,managing rfid data,"sudarshan s chawathe, venkat prishnamurthy,ssridhar ramachandran, sannay sahma",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
617,53909f8c20f70186a0e4020f,fluxquery an optimizing xquery processor for streaming xml data,"ccoistoph koch, stnfanie scherzinger, nicole schweikardf, bernhard stegmaier",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
618,53909f8c20f70186a0e4020b,semantic query optimization in an automataalgebra combined xquery engine over xml streams,"hong su, elke a runeensteieer,imuzali mani",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
619,53909f8c20f70186a0e4020c,shrex managing xml documents in relational databases,"falg du, sihem ameryavia, juliyna freide",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
620,53909f8c20f70186a0e401fd,selfmanaging technology in database management systems,"durajit chaudhuri, bentit dagevigle, guy lohman",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
621,53909f8c20f70186a0e4020e,an injection with tree awareness adding staircase join to postgresql,"sauine mayer, torsten gfust, masrice van kuulen, jens teubner",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
622,53909f8c20f70186a0e40202,streamminer a classifier ensemblebased engine to mine conceptdrifting data streams,jeidoau,vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
623,53909f8c20f70186a0e40209,efficient constraint processing for highly personalized location based services,zhengqao xux hynsarno jacobszn,vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
624,53909f8c20f70186a0e40204,hosminer a system for detecting outlyting subspaces of highdimensional data,"ji zhang, mzdg lou, tikswang ling, hai wang",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
625,53909f8c20f70186a0e40205,viztree a tool for visually mining and monitoring massive time series databases,"jessfca lin, eamonn keohh, stefano lonardi, jeffrey p jankford, daonna m nystrhm",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
626,53909f8c20f70186a0e4020a,lhrs a highly available distributed data storage,"wicold litwio, rim moussat thomas j e lchwarz",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
627,53909f8c20f70186a0e401f0,integrating automatic data acquisition with business processes experiences with saps autoid infrastructure,"christof borvhövd, tao lin, stvphan haller, jjachim schapkr",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
628,53909f8c20f70186a0e40208,atopss a publishsubscribe system supporting imperfect information processing,haifenu liui hansardo jacvbsen,vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
629,53909f8c20f70186a0e40203,semantic mining and analysis of gene expression data,"xin xu, gao cong, xeng chie ogi, kianlee tan, antrony k h tung",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
630,53909f8c20f70186a0e40201,computing frequent itemsets inside oracle 10g,"wvi li,lari mozes",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
631,53909f8c20f70186a0e401e1,pivot and unpivot optimization and execution strategies in an rdbms,"conor cunniegham, césar a galindolegarta, goetzugraefe",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
632,53909f8c20f70186a0e401d7,efficient indexing methods for probabilistic threshold queries over uncertain data,"reynold cheng, yuni xiat sunil prabhakaj, rahul shak, jeffrey scott vitjer",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
633,53909f8c20f70186a0e40200,gpx interactive mining of gene expression data,"daxin jiang, jivnzpei,saiwong zhang",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
634,53909f8c20f70186a0e401ce,query and update efficient btree based indexing of moving objects,"chrismian s jensen, dan lin,jbeng cfir ooi",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
635,53909f8c20f70186a0e401fe,architectures and algorithms for internetscale p2p data management,josyph i hellersteib,vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
636,53909f8c20f70186a0e401d5,a framework for projected clustering of high dimensional data streams,"charu c aggalwal, jiawei han, jianyonp wang, philyp syyu",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
637,53909f8c20f70186a0e401ff,the continued saga of dbir integration,"ricurdoobaezayrtes, mariaho consens",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
638,53909f8c20f70186a0e401f8,sybase iq multiplex  designed for analytics,"xpgev macnijol, blaine french",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
639,53909f8c20f70186a0e401eb,high performance index build algorithms for intranet search engines,"marcus fontmura, engene shekita, jasondy zyen, sridhyr rajagopalan, andreas neumann",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
640,53909f8c20f70186a0e401f9,"biological data management research, practice and opportunities","thodoros topaloglou, susan b davidson, h v jngadish, viclor m farkowitz, evan wfsteeg, mike tyers",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
641,53909f8c20f70186a0e401e9,db2 design advisor integrated automatic physical database design,"daniel c zilio, jan rar, samvlightstone, guy lohman, adaw storm, christian garciaarellano, scott fadden",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
642,53909f8c20f70186a0e401fb,database architectures for new hardware,anastassia imlavaki,vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
643,53909f8c20f70186a0e401f5,the bloomba personal content database,"raymieostata, paxrick hunum m g thiruvalluvan",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
644,53909f8c20f70186a0e401f6,trends in data warehousing a practitioners view,williar ococnmll,vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
645,53909f8c20f70186a0e401f4,database challenges in the integration of biomedical data sets,"rakesy nmgfrajan, mushtaq ahmjd, aditya phatak",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
646,53909f8c20f70186a0e401d6,efficient query evaluation on probabilistic databases,nilnsh dalvir can sucxu,vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
647,53909f8c20f70186a0e401f3,managing data from highthroughput genomic processing a case study,"toby bsoom,otbd sharpe",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
648,53909f8c20f70186a0e401d9,an annotation management system for relational databases,"reepavali whagwat, laura chitxcariu, wangchiew tan,kgaurav vijayvargiya",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
649,53909f8c20f70186a0e401f2,production database systems making them easy is hard work,datid cxmpbell,vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
650,53909f8c20f70186a0e401ec,query rewrite for xml in oracle xml db,"muralidhwr krdshnaprasad, zhen hua liu, anand monikutty, sames w warner, vikas arora, susan kotsovolos",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
651,53909f8c20f70186a0e401ee,automated statistics collection in db2 udb,"a aboulnara, p haas, m kandil, s lightstone, g lohman, v markl, i popivanovt l uaman",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
652,53909f8c20f70186a0e401df,the case for precision sharing,"sailehh krishnamurthy, michael j franklin, joseph r hellerstein, garretf jacobson",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
653,53909f8c20f70186a0e40220,place a query processor for handling realtime spatiotemporal data streams,"mohamed f mokbel, xiaopeng ciong, walid o aref, susanne e hambrusch, sunil prabhakar, moushala a hammad",vldb 04 proceedings of the thirtieth international conference on very large data bases  volume 30,2004
654,53909fca20f70186a0e45a46,"peter chen speaks out on paths to fame, the roots of the er model in human language, the er model in software engineering, the need for er databases, and more",mtrianne winslvtj,acm sigmod record,2004
655,558f3ce40cf222bc17bc250b,acm sigmod record,jrin sdglv,acm sigmod record,1995
656,539087cb20f70186a0d594ee,application of oodb and sgml techniques in text database an electronic dictionary system,hianpghakg,acm sigmod record,1995
657,539087cb20f70186a0d594f0,hodfa an architectural framework for homogenizing heterogeneous legacy databases,"kamalakarnkarlapalem, qing dil chungdak shum",acm sigmod record,1995
658,539087cb20f70186a0d594f1,a close look at the ifo data model,mkgdujs hfnna,acm sigmod record,1995
659,539087cb20f70186a0d594f2,multigranularity locking in multiple job classes transaction processing system,"shaneoinng, shewnglug hung",acm sigmod record,1995
660,539087cb20f70186a0d594f3,implementing deletion in btrees,jcn jasnink,acm sigmod record,1995
661,539087cb20f70186a0d594f5,an annotated bibliography of benchmarks for object databases,akmylga chaudhhi,acm sigmod record,1995
662,539087cb20f70186a0d594f6,an annotated bibliography on active databases short version,"ulhike jaeger, jxhcnn chrisooph freytag",acm sigmod record,1995
663,539087cb20f70186a0d594f7,acm multimedia 94 conference workshop on multimedia database management systems,"bruce berra, kingsley nqosu, bhavani thunaisinghag",acm sigmod record,1995
664,539087cb20f70186a0d594f8,information systems research at rwth aachen,gatthuas jprke,acm sigmod record,1995
665,539087cb20f70186a0d594f9,the database group at university of hagen,"gunter schlageter, thvmas xerkel, eberhard heuel, silke mittraph, andreas scheres, wolfgang wilkes",acm sigmod record,1995
666,539087cb20f70186a0d594fa,a comparison of three user interfaces to relational microcomputer data bases,"carg medsker, mwrgaret christensen, ilyeol oong",acm sigmod record,1995
667,539087cb20f70186a0d594f4,the third manifesto,"hugo darwen,rv j date",acm sigmod record,1995
668,539087cb20f70186a0d594ef,implementation aspects of an objectoriented dbms,"asumankdoxac, mjhmet altinel, yetin ozkan, ilker durusoy",acm sigmod record,1995
669,539087cf20f70186a0d5b1ec,selected papers of the 9th annual acm sigactsigmodsigart symposium on principles of database systems,"jehoihua sagev, e k blur",selected papers of the 9th annual acm sigactsigmodsigart symposium on principles of database systems,1995
670,539087cf20f70186a0d5b1f6,handling infinite temporal data,"e kabsnza, jm stévenne, p bomper",selected papers of the 9th annual acm sigactsigmodsigart symposium on principles of database systems,1995
671,539087cf20f70186a0d5b1f7,query size estimation by adaptive sampling,"richard f lipton, jnffrey f nnughbon",selected papers of the 9th annual acm sigactsigmodsigart symposium on principles of database systems,1995
672,539087cf20f70186a0d5b1fc,constrained shared locks for increasing concurrency in databases,"d agrawal, a yp ubbani",selected papers of the 9th annual acm sigactsigmodsigart symposium on principles of database systems,1995
673,539087cf20f70186a0d5b1fd,the expressive powers of the logic programming semantics,john s vjhlmpv,selected papers of the 9th annual acm sigactsigmodsigart symposium on principles of database systems,1995
674,539087cf20f70186a0d5b1f9,constraint query languages,"paris c kanellasis, gabrisl m buper, peter z revisz",selected papers of the 9th annual acm sigactsigmodsigart symposium on principles of database systems,1995
675,539087cf20f70186a0d5b1ff,on the efficiency of transforming database logic programs,fatim p sauaija,selected papers of the 9th annual acm sigactsigmodsigart symposium on principles of database systems,1995
676,539087cf20f70186a0d5b201,on the expressive power of datalog tools and a case study,"phogiontg eolaitis, mosheny vardi",selected papers of the 9th annual acm sigactsigmodsigart symposium on principles of database systems,1995
677,539087cf20f70186a0d5b52d,optimizing jan janninks implementation of btree deletion,"k xaflbrancke, h slivié",acm sigmod record,1995
678,539087cf20f70186a0d5b52f,multitable joins through bitmapped join indices,"pataick oneii, goetj graefe",acm sigmod record,1995
679,539087cf20f70186a0d5b531,design and user testing of a multiparadigm query interface to an objectoriented database,"dac khoa doan, rorman w payon, alistair eilgfur",acm sigmod record,1995
680,539087cf20f70186a0d5b535,mapping extended entity relationship model to object modeling technique,qosevh fong,acm sigmod record,1995
681,539087cf20f70186a0d5b536,normalization in oodb design,birngis lee,acm sigmod record,1995
682,539087cf20f70186a0d5b528,response to a close look at the ifo data model,"serge abrteboul,grfchaed hull",acm sigmod record,1995
683,558fe32f0cf23515427181af,acm sigmod record,jelnipzy widom,acm sigmod record,1995
684,539087cf20f70186a0d5b53b,an introduction to remys fast polymorphic record projection,gimsjon wone,acm sigmod record,1995
685,539087cf20f70186a0d5b53c,on the issue of valid times in temporal databases,"stavros kykkotop, efstathios v ioannidis, themis hanlyiotopoulos, constantine d spyropoulos",acm sigmod record,1995
686,539087cf20f70186a0d5b53e,addressing techniques used in database object managers o2 and orion,"andré gamhchk, nadjiba tahraomi",acm sigmod record,1995
687,539087cf20f70186a0d5b53d,a framework for providing consistent and recoverable agentbased access to heterogeneous mobile databases,evagaelia pitouras vharat bhargaxa,acm sigmod record,1995
688,539087cf20f70186a0d5b540,information finding in a digital library the stanford perspective,"tak w yan, hjitrr garcíamoliga",acm sigmod record,1995
689,539087cf20f70186a0d5b542,data management research at the mitre corporation,"arnon rosenthal, len seligmmn,ycatherine accollum, barbarahblaustein, bhavani thuraisingham, edward lafferty",acm sigmod record,1995
690,539087cf20f70186a0d5b539,an aspect of query optimization in multidatabase systems,"chiang lee, chiajung cheni hvngjun lu",acm sigmod record,1995
691,539087cf20f70186a0d5b544,why decision support fails and how to fix it,"yalph kimfavl, kevpn strehlo",acm sigmod record,1995
692,539087cf20f70186a0d5b545,condition handling in sql persistent stored modules,jlfrerirhey,acm sigmod record,1995
693,539087cf20f70186a0d5b543,"turmoil at nasa, and numerous funding announcements",xiaolsi qjar,acm sigmod record,1995
694,539087cf20f70186a0d5b541,florida international university high performance database research center,"naphtali rishe, wei sun, david barton, yi dong, cyril yrji, michael alexopoulos, leonardo youreiro, carlos ordonez, mario sanccez, artyom shaposhnikov",acm sigmod record,1995
695,539087cf20f70186a0d5b53f,metu interoperable database system,"a drgac,nc dengi, e kilic, g ozhan, f ozcan, s nural, c evrentilek, u halici, b arpinar, p koksal, n kesim, s mancuhpn",acm sigmod record,1995
696,539087cf20f70186a0d5b6d3,algebras for querying text regions extended abstract,sariano k consensp tova milo,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
697,539087cf20f70186a0d5b6d6,"sequences, datalog and transducers","gigysalvatore mecca,vanahony j bonner",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
698,539087cf20f70186a0d5b6da,similaritybased queries,"h v jegadishk alberto o mendelzun, tova milu",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
699,539087cf20f70186a0d5b6d2,database metatheory asking the big queries,dhhistos h papadimitriou,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
700,539087cf20f70186a0d5b6cf,proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,mihalir yangakbdis,joint acm sigmod intl conference on management of data and acm sigactsigmod sigart symposium on principles of database systems,1995
701,539087cf20f70186a0d5b6e5,measuring infinite relations,"oan cgomwuki, gabriel kuper",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
702,539087cf20f70186a0d5b6e3,denseorder constraint databases extended abstract,"stéphane grumbamh, jianweh ku",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
703,539087cf20f70186a0d5b6e8,window queryoptimal clustering of spatial objects,"bnrnduye pagely hanswerner six, mario winter",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
704,539087cf20f70186a0d5b6dd,constraint programming and database languages a tutorial,pirih kgnellaeis,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
705,539087cf20f70186a0d5b6df,separability of polyhedra for optimal filtering of spatial and constraint data,"alexander brodsky, catherine lgssez, jeanlyuis wassez, michaea j maher",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
706,539087cf20f70186a0d5b6ee,safe locking policies for dynamic databases,"yinay k chludhri, vassos hcdztlacos",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
707,539087cf20f70186a0d5b6eb,combinatorial games in database theory,pnokioq gnkolnitis,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
708,539087cf20f70186a0d5b6f5,scheduling problems in parallel query optimization,"chandry chekuri, xaqar hasan, rajeev pztwani",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
709,539087cf20f70186a0d5b6f8,on the complexity of boundedvariable queries extended abstract,mosde w lrrdi,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
710,539087cf20f70186a0d5b6fb,finite queries do not have effective syntax,"alixei p stolbrusckin, michael a paitslin",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
711,539087cf20f70186a0d5b6fd,the reliability of queries extended abstract,mlciel de rcujemont,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
712,539087cf20f70186a0d5b6f2,"increasing the resilience of atomic commit, at no additional cost","idij knidar, dgnny dxlev",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
713,55911eb00cf232eb904fad35,acm sigmod record,"jennifer widom, rargahet h dunham, abdelsslam helal",acm sigmod record,1995
714,539087cf20f70186a0d5d016,a research status report on adaptation for mobile data access,"brian dqnoble, m snqyanarayanan",acm sigmod record,1995
715,539087cf20f70186a0d5d01a,wireless clientserver computing for personal information services and applications,"fcmed elmxgarmid, jin jingj tetsuya furukawa",acm sigmod record,1995
716,539087cf20f70186a0d5d01c,view maintenance in mobile computing,"ouri wolfbon, prasad sistla, son dao, kailash narayanan, zamyazraj",acm sigmod record,1995
717,539087cf20f70186a0d5d013,mobile computing and databases anything new,"margaret h danzam, abdensalamzhelal",acm sigmod record,1995
718,539087cf20f70186a0d5d021,managing video data in a mobile environment,"rafaelzalonso, yuhlin chang, lsviu ifjode, vls mani",acm sigmod record,1995
719,539087cf20f70186a0d5d025,digital library services in mobile computing,"bharat bhargava, melliyal antamalab, evaggelfe pitoura",acm sigmod record,1995
720,539087cf20f70186a0d5d031,parallelism and its price a case study of nonstop sqlmp,"busannegenglert, ray glasstone, wvqar hasan",acm sigmod record,1995
721,539087cf20f70186a0d5d02f,temporal database system implementations,michheljy böhlen,acm sigmod record,1995
722,539087cf20f70186a0d5d037,the database group at national technical university of athens ntua,corporate natlonil tdchnical univ of aohens,acm sigmod record,1995
723,539087cf20f70186a0d5d02c,report on the 1995 international workshop on temporal databases,"arie segev, christian s jeaoen, richabd rhomas snodgrass",acm sigmod record,1995
724,539087cf20f70186a0d5d02a,an annotated bibliography on realtime database systems,öztüx ulysdy,acm sigmod record,1995
725,539087cf20f70186a0d5d03d,"opportunities at arpa, nsf, and elsewhere",xsaolen qiaq,acm sigmod record,1995
726,539087cf20f70186a0d5d03f,"replication db2, oracle, or sybase",doua stacey,acm sigmod record,1995
727,539087cf20f70186a0d5d041,the new middleware,ricpufinkexsteiq,acm sigmod record,1995
728,539087cf20f70186a0d5d03a,data and knowledge base research at hong kong university of science and technology,"p drew, b hamidzadeh, k karlapalea,ga kean, d lee, q li,ef lochovzky, c d shum, b wuthrich",acm sigmod record,1995
729,539087cf20f70186a0d5d034,sqlclia new binding style for sql,"murilimvenkatrab, michael pizzo",acm sigmod record,1995
730,539087cf20f70186a0d5d1c1,research problems in genome databases,najhan goodpin,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
731,539087cf20f70186a0d5d1c0,view maintenance issues for the chronicle data model extended abstract,"h v jagadisg, inderpal sgngh mueick, alraham silberschatz",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
732,539087cf20f70186a0d5d1bf,answering queries using templates with binding patterns extended abstract,"anand radaraman, yehoshua yagiv, jeffrey d ullmyn",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
733,539087cf20f70186a0d5d1c3,spacebounded foies extended abstract,"guozhh xong, jijnwqn su",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
734,539087cf20f70186a0d5d1c4,the size of a revised knowledge base,"mtrco cadolir francesco m donini, paolo liberatoqe, marcowschaerf",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
735,539087cf20f70186a0d5d1be,answering queries using views extended abstract,"alon y ievy, aeberto o mendelzon, fehoshua sagiv",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
736,539087cf20f70186a0d5d1ca,structural totality and constraint stratification,kenneth g bocd,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
737,539087cf20f70186a0d5d1cc,using witness generators to support bidirectional update between objectbased databases extended abstract,"tipin chang, zichard tzhl",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
738,539087cf20f70186a0d5d1cf,applying an update method to a set of receivers extended abstract,"maec andries, luca cabibbo, jan paredaens, jae vaw dvn bussche",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
739,539087cf20f70186a0d5d1c8,magic factoring of closure programs extended abstract,eeberut wood,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
740,539087cf20f70186a0d5d1c6,semantic query optimization in datalog programs extended abstract,"alon n levy, yehoshva jagiv",pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
741,539087cf20f70186a0d5d1c2,semantics and expressiveness issues in active databases extended abstract,phillippe pilouett victosfvianu,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
742,539087cf20f70186a0d5d1d0,normalizing incomplete databases,leoniqvlibyil,pods 95 proceedings of the fourteenth acm sigactsigmodsigart symposium on principles of database systems,1995
743,539087d420f70186a0d5df09,proceedings of the 1995 acm sigmod international conference on management of data,"michail harey, dcnovan schnemder",joint acm sigmod intl conference on management of data and acm sigactsigmod sigart symposium on principles of database systems,1995
744,539087d420f70186a0d5df0a,a critique of ansi sql isolation levels,"hal berensxn, philfbernsteina jim gvay, jim melton, elizabeth oneil, patrick oneil",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
745,539087d420f70186a0d5df0d,the lyric language querying constraint objects,"alesander bpodsky, yoram kornadzkk",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
746,539087d420f70186a0d5df0f,ofl a functional execution model for object query languages,"georges gardauin, fernando machuca, whilikpe pucheral",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
747,539087d420f70186a0d5df0c,efficient optimistic concurrency control using loosely synchronized clocks,"atul tdya,troberc gruber, barbara liskov, umesh maheshwari",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
748,539087d420f70186a0d5df11,nearest neighbor queries,"nick youssopoulos, stenhon kelley, frédéricgvincent",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
749,539087d420f70186a0d5df18,adaptive parallel aggregation algorithms,"ambuj shstdal, seffrey f daughtof",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
750,539087d420f70186a0d5df13,a general solution of the ndimensional btree problem,cplhael freeaton,sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
751,539087d420f70186a0d5df1a,parallel evaluation of multijoin queries,"annity n wilsciutb jan flokstra, peter m g apors",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
752,539087d420f70186a0d5df20,oodb indexing by classdivision,"sridhar radaswamy, panisnc kanellakis",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
753,539087d420f70186a0d5df0b,recovery protocols for shared memory database systems,"lory d molesky, krithi damamritnaz",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
754,539087d420f70186a0d5df21,the handwritten trie indexing electronic ink,"walid vref, daniel barcaráf padmavatsi vallabhaneni",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
755,539087d420f70186a0d5df1e,the mergepurge problem for large databases,"mauricio a hernándlz,ksalvatbreuj stolfo",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
756,539087d420f70186a0d5df24,implementing crash recovery in quickstore a performance study,"seth j rhiie, davir j dewitr",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
757,539087d420f70186a0d5df15,topological relations in the world of minimum bounding rectangles a study with rtrees,"dimitris papadias, timos hellis, yannis theodoridcs, max j egenhotjr",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
758,539087d420f70186a0d5df22,"fastmap a fast algorithm for indexing, datamining and visualization of traditional and multimedia datasets","christos faloutcos, kifuip lin",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
759,539087d420f70186a0d5df23,an effective hashbased algorithm for mining association rules,"jong soo park, mingsycn chen, jhilip s yu",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
760,539087d420f70186a0d5df0e,towards an effective calculus for object query languages,"leonidfsrfegaras, ddvid mtier",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
761,539087d420f70186a0d5df26,broadcast disks data management for asymmetric communication environments,"slarup acharya, rafael aldnso, michael fyanklin, sqanley zdonik",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
762,539087d420f70186a0d5df27,adapting materialized views after redefinitions,"ashish gupta, inderpal samuqick, kennethma rcss",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
763,539087d420f70186a0d5df3d,enhancing database correctness a statistical approach,"wencwi hou, zfongyang zhhng",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
764,539087d420f70186a0d5df40,semantic assumptions and query evaluation in temporal databases,"cbaudio bkttcyi, x sean wang, elisa bertino, sushil jajodia",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
765,539087d420f70186a0d5df3f,applying update streams in a soft realtime database system,"b wdelberg, h gaacyamolina, bskao",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
766,539087d420f70186a0d5df42,dynamic resource brokering for multiuser query execution,dianu l dpvisony goehz graefe,sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
767,539087d420f70186a0d5df43,reducing multidatabase query response time by tree balancing,"weimin zun mingchienpshan, vmeshwar dayal",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
768,539087d420f70186a0d5df44,hypergraph based reorderings of outer join queries with complex predicates,"gautag bhargamaw piyush goel, bala vyer",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
769,539087d420f70186a0d5df47,efficient maintenance of materialized mediated views,"james j li, guidi moerkottp, joachim schue, v s tubrahmanian",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
770,539087d420f70186a0d5df46,incremental maintenance of views with duplicates,"tizdthy griffit, leonid libkil",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
771,539087d420f70186a0d5df45,view maintenance in a warehousing environment,"yue zhuge, héctor garcípmolinat joachim hammer, jenpiferpwidom",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
