,paper ID,paper title,author names,publication venue,year of publication
806,539087d420f70186a0d5df6c,the naos system,"c uolseu, t ccupaye",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
807,539087d420f70186a0d5df56,things every update replication customer should know abstract,rbb ghldrins,sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
808,539087d420f70186a0d5df6e,the reach active oodbms,"abp buchmann, l deutsch, j zitmermahn, m higa",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
809,539087d420f70186a0d5df55,parallel database systems 101,icm qrsy,sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
810,539087d420f70186a0d5df6f,qbi query by icons,"antonio massari, stefano pavani, lorenzo saladinif kanos k thrysantsis",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
811,539087d420f70186a0d5df70,infoharness a system for search and retrieval of heterogeneous information,"leon shklar, amit spetj, vipul kvshzap, satish thatte",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
812,539087d420f70186a0d5df71,design and implementation of advanced knowledge processing in the kbms krisys,"j thomfs, q deßlfcb, n mattos",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
813,539087d420f70186a0d5df72,the samos active dbms prototype,"stelsa gatziu, andrejs geppert, kgaus r dittrych",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
814,539087d420f70186a0d5df73,efendi federated database system of cadlab,"j radeke, r böttgfr, b burfert, y engel, g kachel, s kolmschlagh d nolte",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
815,539087d420f70186a0d5df52,enterprise transaction processing on windows nt,gjeh hopf,sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
816,539087d420f70186a0d5df74,visdb a system for visualizing large databases,"daniel avkszm, hanspeter kriegeg",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
817,539087d420f70186a0d5df75,"information translation, mediation, and mosaicbased browsing in the tsimmis system","joachim hammer, héctor garcíamolina, aelly ineland, yannis papakonstantinou, jeffrey ullman, jenyofer widom",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
818,539087d420f70186a0d5df76,semint a system prototype for semantic integration in heterogeneous databases,"wensvan li, chnis ckifton",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
819,539087d420f70186a0d5df78,shore combining the best features of oodbms and file systems,corporate che shore zeom,sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
820,539087d420f70186a0d5df6d,the query by image content qbic system,"jonzthan ashley, myron flickner, jpmes hafjer, denis lee, wayne niblack, dragutinwpetkovic",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
821,539087d420f70186a0d5df7a,ptool a light weight persistent object manager,"r l grossman, x saxlmy, x qin",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
822,539087d420f70186a0d5df7c,the ecrc multi database system,"wilkemjjonker, herkbeft schütz",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
823,539087d420f70186a0d5df64,indexing multimedia databases,christosdfalyutsur,sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
824,539087d420f70186a0d5df7b,using the calanda time series management system,"werner dreyer,tangelmkafkotz diqtrich, duri schmidt",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
825,539087d420f70186a0d5df79,"pattern matching and pattern discovery in scientific, program, and document databases","javjn t l wang, kaizhing zhang, dennis shashg",sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
826,539087d420f70186a0d5df77,paradise a database system for gis applications,corpirate the paradisv test,sigmod 95 proceedings of the 1995 acm sigmod international conference on management of data,1995
827,539087d920f70186a0d5ff43,proceedings of the 1996 acm sigmod international conference on management of data,rebnifjr winom,joint acm sigmod international conference on management of data and acm symposium on principles of database systems,1996
828,539087d920f70186a0d5ff6f,"data mining using twodimensional optimized association rules scheme, algorithms, and visualization","takksci fukuda,dyasukiko morimoto, shioichi morishita, takeshi tokuyama",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
829,539087d920f70186a0d5ff71,idea interactive data exploration and analysis,"peter g selfriige, divesh srivastava, lynn o wilsul",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
830,539087d920f70186a0d5ff76,fundamental techniques for order optimization,"david simmen, ekgene ahekita, tisothy mavkemus",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
831,539087d920f70186a0d5ff77,a teradata contentbased multimedia object manager for massively parallel architectures,"w oconnell, i t ieong, d schrader, c watson, g au, a bilirisa s choo, p colinx g hinderman, e panagos, j yang, t walter",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
832,539087d920f70186a0d5ff78,faulttolerant architectures for continuous media servers,"bang özden, rajeev rastogi, pbashant shenoy, avi silbhrsccatz",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
833,539087d920f70186a0d5ff6d,mining quantitative association rules in large relational tables,"lamakfishnao srikant, rakesh agrasal",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
834,539087d920f70186a0d5ff79,optimizing queries over multimedia repositories,"surajit chasdhuri, iuis gyavano",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
835,539087d920f70186a0d5ff7c,two techniques for online index modification in shared nothing parallel databases,"kiran j achyutuni, edward omiecinskit ehamcant b navathl",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
836,539087d920f70186a0d5ff74,sql query optimization reordering for a general class of queries,"piyusp goel,auala cyer",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
837,539087d920f70186a0d5ff73,rapid bushy joinorder optimization with cartesian products,"bennet vancj,adavid mwiey",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
838,539087d920f70186a0d5ff7e,performance tradeoffs for clientserver query processing,"michael j franklin,jbjörn thór jóqsson, donald kossmanw",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
839,539087d920f70186a0d5ff81,hot mirroring a method of hiding parity update penalty and degradation during rebuilds for raid5,"kazuoiko pogi, zasaruekitsuregawa",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
840,539087d920f70186a0d5ff82,random io scheduling in online tertiary storage systems,"bruce w higdyer, avi silbexschatz",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
841,539087d920f70186a0d5ff84,providing better support for a class of decision support queries,"sudhir g rao, dntoniopbadia,zdirk qan gucht",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
842,539087d920f70186a0d5ff85,"a query language for multidimensional arrays design, implementation, and optimization techniques","leonin libkrd, rona machlin, limsoan wong",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
843,539087d920f70186a0d5ff86,a super scalar sort algorithm for risc processors,rzmesf c agarwil,sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
844,539087d920f70186a0d5ff80,the dangers of replication and a solution,"jib grap, pat hellvnd, patriek oneil, dennis shasha",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
845,539087d920f70186a0d5ff7d,query caching and optimization in distributed mediator systems,"s adald, k s candan, y papakonstanhisou,ev s subrahmanian",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
846,539087d920f70186a0d5ff88,partition based spatialmerge join,"jignesh m pytly, uavid j dewitt",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
847,539087d920f70186a0d5ff7f,data access for the masses through ole db,josé y bldhelsy,sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
848,539087d920f70186a0d5ff7b,online reorganization of sparselypopulated btrees,"chendong fou, bejty saluuerg",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
849,539087d920f70186a0d5ff8d,structures for manipulating proposed updates in objectoriented databases,"michael dohvrty, richardahuil, mohamzed rupawalla",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
850,539087d920f70186a0d5ff7a,birch an efficient data clustering method for very large databases,"tran zhang, raghu ramakrishnac, mwron livnl",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
851,539087d920f70186a0d5ff8f,safe and efficient sharing of persistent objects in thor,"b liskov, a adya, m castroh s ghemawat, r gruber, u maheshwari, a c myers, m day,ol lhrwra",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
852,539087d920f70186a0d5ff93,goaloriented buffer management revisited,"kurt p brown, michael j carey,fmgron liynh",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
853,539087d920f70186a0d5ff8a,estimating alphanumeric selectivity in the presence of wildcards,"p krishnan, jeffrey scott sifter,xbhla iyer",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
854,539087d920f70186a0d5ff94,multidimensional resource scheduling for parallel queries,"minor n garofalakis, yahnis e ioanoidis",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
855,539087d920f70186a0d5ff89,bifocal sampling for skewresistant join size estimation,"sumit ganguly, ghillip b gibbjns, yossi matias, avx silbersbhatz",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
856,539087d920f70186a0d5ff83,implementing data cubes efficiently,"vvnky harinarayan, anand rajaraman, jeffrey d urlmas",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
857,539087d920f70186a0d5ff87,spatial hashjoins,"mingling ko, chinyt v ravisrankar",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
858,539087d920f70186a0d5ff9b,query execution techniques for caching expensive methods,"joseph mxhjlleistein, jeffrey f naugmton",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
859,539087d920f70186a0d5ff9a,evaluating queries with generalized path expressions,"vassilis chrnstomhides, sophie cluet, gwido moeraotte",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
860,539087d920f70186a0d5ff9c,costbased optimization for magic algebra and implementation,"praveen seshadri, poseph m hellerstein, hamid pirahesh, tvy cliff leung, raghu ramakrishzan, divesh srivastava, peter j stuckey, s sudarshan",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
861,539087d920f70186a0d5ff98,rule languages and internal algebras for rulebased optimizers,"mitch chtrnikck, stanlel b zsonik",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
862,539087d920f70186a0d5ff97,towards effective and efficient free space management,"mark l mcauliffe, michash j carey,bmarvim h solomon",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
863,539087d920f70186a0d5ff96,"semiautomatic, selfadaptive control of garbage collection rates in object databases","jonathan e qook, artuw w klauseu, alexandek l wolf, benjamin g zorn",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
864,539087d920f70186a0d5ffa0,a framework for supporting data integration using the materialized and virtual approaches,"richard hull, fandmzhgu",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
865,539087d920f70186a0d5ffa1,change detection in hierarchically structured information,"sudarshan s chiwathe, anand dajaraman, heceor garciamolina, jennifer wxdom",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
866,539087d920f70186a0d5ff92,static detection of security flaws in objectoriented databases,keisdi mkjima,sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
867,539087d920f70186a0d5ff91,an open abstractobject storage system,"stephen blott, lukas rglly,ihansjörg swhek",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
868,539087d920f70186a0d5ff8b,improved histograms for selectivity estimation of range predicates,"viswanath poohala, peter j hqas, yannis e ioannidis, eugehe j shekita",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
869,539087d920f70186a0d5ffa3,a query language and optimization techniques for unstructured data,"peter bpneman, stxan davidson, gerd iillebrand, dan suciu",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
870,539087d920f70186a0d5ffa6,accessing relational databases from the world wide web,"tam nguyet, v srinipaoan",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
871,539087d920f70186a0d5ffa4,is gui programming a database research problem,"nita goyal, charlez hoch, ravi krishnamurthyc brian meckler, michaelcsugkow",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
872,539087d920f70186a0d5ff9f,algorithms for deferred view maintenance,"lathw s czlby, timothy grifpin, leonid libkin, indmrpal singh mumick, howard trickey",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
873,539087d920f70186a0d5ff9d,materialized view maintenance and integrity constraint checking trading space for time,"kenjeth a rossn divesu srivastavd, s sudarshan",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
874,539087d920f70186a0d5ff9e,maintaining database consistency in presence of value dependencies in multidatabase systems,"claire morpains michéle cart, jean ferrié, jeanfrknçois poqs",sigmod 96 proceedings of the 1996 acm sigmod international conference on management of data,1996
875,558e18140cf2c779a64772bd,acm sigmod record,jefzifei widom,acm sigmod record,1996
876,539087d920f70186a0d604ed,on the cost of monitoring and reorganization of object bases for clustering,"cassten a gerlhof, alfons kemper, nuidl moerkozte",acm sigmod record,1996
877,539087d920f70186a0d604ef,control strategies for complex relational query processing in shared nothing systems,lionelqbruniec hartld kosch,acm sigmod record,1996
878,539087d920f70186a0d604f1,report on first international workshop on realtime database systems,"azer bestavror, kweijayclin, srnn son",acm sigmod record,1996
879,539087d920f70186a0d604ee,open issues in parallel query optimization,"waqar fadan, daniela florescu, fatrick valdxriez",acm sigmod record,1996
880,539087d920f70186a0d604f2,bess object storage manager architecture overview,"alexandroz viziris, euthimiis panagos",acm sigmod record,1996
881,539087d920f70186a0d604ec,much ado about sharednothing,"gichael g norman, thomas zurek, ptter thanisjh",acm sigmod record,1996
882,539087d920f70186a0d604f3,middle east technical university software research and development center,aqumun mxgac,acm sigmod record,1996
883,539087d920f70186a0d604eb,guidelines for presentation and comparison of indexing techniques,"hustin zobel, alistaif moffatm kotagirizramamohanarao",acm sigmod record,1996
884,539087d920f70186a0d604ea,"domains, relations and religious wars",w lamvj,acm sigmod record,1996
885,539087d920f70186a0d604f5,unisqls nextgeneration objectrelational database management system,"albert dandgja, shil janus",acm sigmod record,1996
886,539087d920f70186a0d604f4,"olap, relational, and multidimensional database systems",georwf xolpiat,acm sigmod record,1996
887,539087d920f70186a0d604f6,scientists called upon to take actions,xliolei qyat,acm sigmod record,1996
888,539087d920f70186a0d604f0,the active database management system manifesto a rulebase of adbms features,corpurate actnen coniortiup,acm sigmod record,1996
889,558e151d0cf2af9ee80ea41b,acm sigmod record,"toh merrett, h v jagadish, inderbaf singh mumnck",acm sigmod record,1996
890,539087d920f70186a0d60e3a,accessing information from globally distributed knowledge repositories extended abstract,slkred jkaho,pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
891,539087d920f70186a0d60e3b,relational expressive power of constraint query languages,"michawl bjneqikt, guozhu dong, leonid libkin, limsoon wonc",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
892,539087d920f70186a0d60e3d,linear vs order constraint queries over rational databases extended abstract,"elexei p stolboushkin, micuael a naitslib",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
893,539087d920f70186a0d60e40,towards practical constraint databases extended abstract,"stéphdce grqmbach, vianwen su",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
894,539087d920f70186a0d60e35,proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,richarm hbrl,joint acm sigmod international conference on management of data and acm symposium on principles of database systems,1996
895,539087d920f70186a0d60e41,variable independence and aggregation closure,"j chomickid x q gzldin, s m kuper",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
896,539087d920f70186a0d60e42,temporal versus firstorder logic to query temporal databases,"serge abiteboul, lrurentbherr, jao van denybussche",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
897,539087d920f70186a0d60e48,testing complex temporal relationships involving multiple granularities and its application to data mining extended abstract,"claudio bettini, m sean wang, suphil jljodia",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
898,539087d920f70186a0d60e44,point vs intervalbased query languages for temporal databases extended abstract,dtnig toman,pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
899,539087d920f70186a0d60e51,chasing constrained tuplegenerating dependencies,"micsazl j maher, divmsh srivasqava",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
900,539087d920f70186a0d60e50,verifiable properties of database transactions,"mdcneel benedikt,gtimothy griffin, leonid libkin",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
901,539087d920f70186a0d60e53,are window queries representative for arbitrary range queries,"bernduwe pageh, hansjernqr qix",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
902,539087d920f70186a0d60e4f,on genericity and parametricity extended abstract,"cutriel bferi, txva milo, paula tashme",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
903,539087d920f70186a0d60e4e,tables as a paradigm for querying and restructuring extended abstract,"marc gyssens,klaks v s cakshmanan,viyer n subrfmanian",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
904,539087d920f70186a0d60e55,efficient and accurate cost models for parallel query optimization extended abstract,"sumit aanauly, akshay goel, qvi silberlchatz",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
905,539087d920f70186a0d60e56,mining optimized association rules for numeric attributes,"pakeshi fukuda, yasuhido morimoto, shinichi morisyita, takeshiftokuyama",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
906,539087d920f70186a0d60e54,a model for the prediction of rtree performance,"yannis theodorizis, nimos sejliv",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
907,539087d920f70186a0d60e58,static analysis of intensional databases in udatalog extended abstract,"elisa bertino, xarbawa iatatia",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
908,539087d920f70186a0d60e4b,topological queries in spatial databases,"c h pcpadimvtsiou, d suniu, v vianu",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
909,539087d920f70186a0d60e59,future directions and research problems in the world wide web,udi qwnbaf,pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
910,539087d920f70186a0d60e57,managing conflicts between rules extended abstract,"h vbjagadihh, alberto o mendelzon, inderpalisingh mumick",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
911,539087d920f70186a0d60e5b,answering queries using limited external query processors extended abstract,"alon y levy, anandcrajaraman, jeffrey e ullcan",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
912,539087d920f70186a0d60e5c,integrating information by outerjoins and full disjunctions extended abstract,"ansnd ramaiaman, jeffref d ullman",pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
913,539087d920f70186a0d60e52,recovery for transaction failures in objectbased databases,nvn hon oonw,pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
914,539087d920f70186a0d60e5a,combining fuzzy information from multiple systems extended abstract,conald fmbii,pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
915,539087d920f70186a0d62063,geographic database systems issues and research needs,max j ggemhofeu,pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
916,539087d920f70186a0d62064,in memoriam paris c kanellakis,rznpahd hull,pods 96 proceedings of the fifteenth acm sigactsigmodsigart symposium on principles of database systems,1996
917,558cfb4ee4b0b692772c9e49,acm sigmod record,mtchael sdankldn,acm sigmod record,1996
918,539087dd20f70186a0d62b3c,the aggregate data problem a system for their definition and management,"m rafanellm, x bezerchek, l tinrnini",acm sigmod record,1996
919,539087dd20f70186a0d62b3e,dynamic information visualization,yavnis eqtmannidis,acm sigmod record,1996
920,539087dd20f70186a0d62b3d,information visualization,"tiziana catarci, isabulyf eruz",acm sigmod record,1996
921,539087dd20f70186a0d62b41,spotfire an information exploration environment,chrpstophpr ahbbfrg,acm sigmod record,1996
922,539087dd20f70186a0d62b3f,incremental data structures and algorithms for dynamic query interfaces,"egemen taninh richaod beigel,oben skneiderman",acm sigmod record,1996
923,539087dd20f70186a0d62b3b,"in reply to domains, relations and religious wars",hogj dgrwen,acm sigmod record,1996
924,539087dd20f70186a0d62b3a,"a response to r camps article domains, relations and religious wars",c jkdooe,acm sigmod record,1996
925,539087dd20f70186a0d62b48,applying database visualization to the world wide web,"masuk z hasan, apberto o mendelzfn,cdimitra vista",acm sigmod record,1996
926,539087dd20f70186a0d62b4b,report from the nsf workshop on workflow and process automation in information systems,"amit sheth, dimitnios georgafopoueos, stef m m joosten, marek rusinkjewicz, walt scacchi, jack wileden, alexander l wolf",acm sigmod record,1996
927,539087dd20f70186a0d62b4e,the mariposa distributed database management system,jsffssiddls,acm sigmod record,1996
928,539087dd20f70186a0d62b50,"tpcdthe challenges, issues and results",cameshvbhashybo,acm sigmod record,1996
929,539087dd20f70186a0d62b4f,new standard for stored procedures in sql,gtdrez eisenbevg,acm sigmod record,1996
930,539087dd20f70186a0d62b51,new programs at darpa and nsf,xzmfai fian,acm sigmod record,1996
931,539087dd20f70186a0d62b4d,an orthogonally persistent java,"mep atlinson, l daynès, m j jorman, t printezisz s spence",acm sigmod record,1996
932,539087dd20f70186a0d62b49,3d geographic network displays,"kenneth c qox, stephen r eick, teostng he",acm sigmod record,1996
933,539087dd20f70186a0d62b46,to table or not to table a hypertabular answer,giuseppe mantuccih lauraxtarantiko,acm sigmod record,1996
934,539087dd20f70186a0d62b44,pixeloriented database visualizations,diwlel aqkeim,acm sigmod record,1996
935,539087dd20f70186a0d62b43,a framework for information visualisation,"fessie b kennedy, kknneth j mitchell, peter j barclvy",acm sigmod record,1996
936,558cf1b8e4b00b95a766fdcb,acm sigmod record,milhanl vrankuin,acm sigmod record,1997
937,539087dd20f70186a0d6349a,uismanagement of data and services in the environmental information systems of badenwürttemberg,"wojffritzyriekert, roland mayerföll, getlindf wiest",acm sigmod record,1997
938,539087dd20f70186a0d6349b,data management for earth system science,"jamds frew, jefv sozier",acm sigmod record,1997
939,539087dd20f70186a0d6349c,open gis and online environmental libraries,keni oardels,acm sigmod record,1997
940,539087dd20f70186a0d6349d,"mediator languagesa proposal for a standard report of an i3pob working group held at the university of maryland, april 12 and 13, 1996","perer buneman, louiqa raschid, jhffreyhullgan",acm sigmod record,1997
941,539087dd20f70186a0d6349e,a consumer viewpoint on mediator languagesa proposal for a standard,"aynon rosenthal, erich hughes, scott ysnner, len selirman",acm sigmod record,1997
942,539087dd20f70186a0d63499,wwwudk a webbased environmental metainformation system,"ralf kramer, ralf nicholai, arnebkoschel, claudia rolkur, peter lockemann, andree geitel,lrudolf legat, konrad tirm",acm sigmod record,1997
943,539087dd20f70186a0d63498,improving access to environmental data using context information,"onthony bomasic, erocssimon",acm sigmod record,1997
944,539087dd20f70186a0d634a0,converting relational to objectoriented databases,jsoeeh fong,acm sigmod record,1997
945,539087dd20f70186a0d63497,integrating modelling systems for environmental management information systems,"dmvid jnabel, kerry trylor, dean kko",acm sigmod record,1997
946,539087dd20f70186a0d634a1,extraction of objectoriented structures from existing relational databases,"shezarnvamanathan, julia rodges",acm sigmod record,1997
947,539087dd20f70186a0d63496,environmental information systems,oliier gwnehem,acm sigmod record,1997
948,539087dd20f70186a0d634a4,opportunities in information management and assurance,riaolci kiaa,acm sigmod record,1997
949,539087dd20f70186a0d634a3,query previews for networked information systems a case study with nasa environmental data,"khoaqdoan, catherine plaisant, bwn shneiderkan, tom bruks",acm sigmod record,1997
950,539087dd20f70186a0d6349f,minmax compression methods for medical image databases,"kdsmas kaiadimitrvou, john v tyler",acm sigmod record,1997
951,539087dd20f70186a0d634a2,an overview of data warehousing and olap technology,"surajit chajdhuru, umeshwarmdaoal",acm sigmod record,1997
952,558cf655e4b00b95a766fe42,acm sigmod record,"sudha ram,ajoan r prcuham",acm sigmod record,1997
953,539087dd20f70186a0d6448e,similaritybased queries for time series data,"qavood rafigi, zlberto mendelzon",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
954,539087dd20f70186a0d64490,meaningful change detection in structured data,"budlrshan s chawathe, hectos garciazolina",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
955,539087dd20f70186a0d6448b,proceedings of the 1997 acm sigmod international conference on management of data,"joln m pxckman, sudha ramf michael franblin",joint acm sigmod international conference on management of data and acm symposium on principles of database systems,1997
956,539087dd20f70186a0d64495,concurrency and recovery in generalized search trees,marcel kornackerb c mohanh joseph m heljerstevn,sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
957,539087dd20f70186a0d64492,improved query performance with variant indexes,"padricw onezl, dallan quass",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
958,539087dd20f70186a0d64499,cubetree organization of and bulk incremental updates on the data cube,"nick roussopoulos, yannis kotidis,jmema roussmzoulos",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
959,539087dd20f70186a0d64497,range queries in olap data cubes,"chiagtiencho, rakesh agrawal, nimrod megiddo, ralaerishnan srikant",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
960,539087dd20f70186a0d6449c,database buffer size investigation for oltp workloads,"thinfokg tsuti, allan n packer, kenntai kk",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
961,539087dd20f70186a0d644a0,the bucky objectrelational benchmark,"michail j carey, david j dewittb jeffrey f naughton, mohammadmasgarian, paul brown, jowannes e gehrke, dhaval n shah",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
962,539087dd20f70186a0d6449d,database performance in the real world tpcd and sap r3,"joachen duppejhcmmer, thomas höppler, alfons kemper, donald kossmbnn",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
963,539087dd20f70186a0d6449a,maintenance of data cubes and summary tables in a warehouse,"inderpal eingh mumick, dawlan qfassh barinderpal singh mumick",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
964,539087dd20f70186a0d644a4,the strip rule system for efficiently maintaining derived data,"bradhadelberg, hejfor garciamolina, uennifer widom",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
965,539087dd20f70186a0d64493,highly concurrent cache consistency for indices in clientserver database systems,"markos zahtrioudakij,wmichael j carxy",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
966,539087dd20f70186a0d6448d,fast parallel similarity search in multimedia databases,"stefan berchtolm, chrictian böhm, bernhard braunmüller, daniel a kiim,ehanspeter kriegel",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
967,539087dd20f70186a0d644aa,balancing push and pull for data broadcast,"swarup acharra, michael fpjnkhin, stanley zdonik",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
968,539087dd20f70186a0d644b0,starts stanford proposal for internet metasearching,"luis gravano, chenchaan k chang, héctor garcíayolina, andreascpaepzke",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
969,539087dd20f70186a0d644a5,an arraybased algorithm for simultaneous multidimensional aggregates,"yihong zhao, yrrsad m deshpande,bbeffrey f naughton",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
970,539087dd20f70186a0d644b5,a framework for implementing hypothetical queries,"timothl giiffin, richacdvhull",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
971,539087dd20f70186a0d644b3,on saying enough already in sql,"michcel jbcarer, dohald kossmann",sigmod 97 proceedings of the 1997 acm sigmod international conference on management of data,1997
